 0.075426084289916 0.0605393571274326 0.0635167025599292 0.0595469086499337 0.0476375269199469 0.0496224238749447 0.027788557369969 0.0267961088924701 0.0327507997574635 0.0267961088924701 0.018856521072479 0.0228263149824746 0.0267961088924701 0.0307659028024657 0.0446601814874502 0.0446601814874502 0.0664940479924259 0.0625242540824303 0.0575620116949359 0.0645091510374281 0.0793958781999115
 0.0833656721099071 0.0932901568848961 0.0674864964699248 0.0575620116949359 0.0585544601724348 0.0525997693074414 0.0387054906224569 0.0307659028024657 0.0267961088924701 0.0267961088924701 0.0148867271624834 0.0258036604149713 0.0258036604149713 0.0287810058474679 0.0387054906224569 0.0416828360549536 0.0625242540824303 0.0714562903799204 0.0645091510374281 0.0893203629749005 0.0774109812449138
 0.100237296227388 0.0625242540824303 0.0734411873349182 0.0694713934249226 0.0724487388574193 0.0615318056049315 0.0406903875774547 0.0317583512799646 0.0387054906224569 0.0238187634599735 0.0238187634599735 0.0267961088924701 0.0357281451899602 0.0436677330099514 0.0446601814874502 0.0595469086499337 0.0575620116949359 0.0585544601724348 0.0724487388574193 0.0684789449474237 0.0724487388574193
 0.0704638419024215 0.0813807751549093 0.0704638419024215 0.0714562903799204 0.0635167025599292 0.0516073208299425 0.0635167025599292 0.0406903875774547 0.0476375269199469 0.046645078442448 0.0297734543249668 0.0337432482349624 0.0396979390999558 0.037713042144958 0.0525997693074414 0.0595469086499337 0.0575620116949359 0.056569563217437 0.0793958781999115 0.0744336358124171 0.0793958781999115
 0.0803883266774104 0.075426084289916 0.0883279144974016 0.075426084289916 0.0714562903799204 0.0595469086499337 0.0585544601724348 0.0367205936674591 0.0545846662624392 0.0456526299649491 0.0426752845324525 0.0337432482349624 0.0486299753974458 0.0555771147399381 0.0476375269199469 0.0416828360549536 0.0595469086499337 0.0555771147399381 0.0784034297224127 0.0813807751549093 0.0883279144974016
 0.0793958781999115 0.100237296227388 0.0803883266774104 0.0664940479924259 0.0734411873349182 0.0664940479924259 0.0664940479924259 0.0585544601724348 0.0307659028024657 0.0396979390999558 0.0426752845324525 0.0416828360549536 0.0476375269199469 0.0456526299649491 0.0645091510374281 0.056569563217437 0.0555771147399381 0.0833656721099071 0.0972599507948917 0.0992448477498894 0.0863430175424038
 0.108176884047379 0.0853505690649049 0.0664940479924259 0.0793958781999115 0.0734411873349182 0.0774109812449138 0.0664940479924259 0.0525997693074414 0.065501599514927 0.0525997693074414 0.0615318056049315 0.0496224238749447 0.0486299753974458 0.0664940479924259 0.0734411873349182 0.075426084289916 0.0744336358124171 0.0873354660199027 0.0833656721099071 0.0903128114523994 0.103214641659885
 0.127033405119858 0.0982523992723905 0.0793958781999115 0.0803883266774104 0.0932901568848961 0.065501599514927 0.0635167025599292 0.0714562903799204 0.084358120587406 0.0575620116949359 0.075426084289916 0.0664940479924259 0.0535922177849403 0.0744336358124171 0.0992448477498894 0.0684789449474237 0.0764185327674149 0.0982523992723905 0.0962675023173928 0.094282605362395 0.147874823147335
 0.140927683804843 0.102222193182386 0.0873354660199027 0.0873354660199027 0.106191987092382 0.0883279144974016 0.0793958781999115 0.075426084289916 0.0645091510374281 0.0744336358124171 0.0724487388574193 0.0645091510374281 0.0803883266774104 0.0903128114523994 0.075426084289916 0.0764185327674149 0.0793958781999115 0.0913052599298983 0.0972599507948917 0.112146677957375 0.135965441417348
 0.162761550309818 0.133980544462351 0.103214641659885 0.111154229479876 0.094282605362395 0.0863430175424038 0.0734411873349182 0.094282605362395 0.0744336358124171 0.056569563217437 0.075426084289916 0.0714562903799204 0.0903128114523994 0.0903128114523994 0.0803883266774104 0.0992448477498894 0.0893203629749005 0.0913052599298983 0.110161781002377 0.132988095984852 0.134972992939849
 0.172686035084807 0.164746447264816 0.105199538614883 0.119093817299867 0.111154229479876 0.0803883266774104 0.0913052599298983 0.0972599507948917 0.075426084289916 0.0873354660199027 0.0813807751549093 0.0972599507948917 0.0833656721099071 0.0803883266774104 0.0982523992723905 0.0952750538398939 0.0952750538398939 0.111154229479876 0.136957889894847 0.148867271624834 0.175663380517304

