 0.176399999970538 0.154349999974221 0.138914999976799 0.121274999979745 0.0749699999874786 0.101429999983059 0.101429999983059 0.0595349999900565 0.0463049999922662 0.0374849999937393 0.0264599999955807 0.0374849999937393 0.024254999995949 0.0617399999896883 0.0793799999867421 0.0859949999856372 0.108044999981954 0.116864999980481 0.154349999974221 0.176399999970538 0.174194999970906
 0.180809999969801 0.156554999973852 0.147734999975326 0.136709999977167 0.0948149999841641 0.11465999998085 0.0683549999885835 0.06394499998932 0.0463049999922662 0.0286649999952124 0.0352799999941076 0.0286649999952124 0.0529199999911614 0.0815849999863738 0.0859949999856372 0.105839999982323 0.149939999974957 0.110249999981586 0.14111999997643 0.145529999975694 0.147734999975326
 0.154349999974221 0.196244999967223 0.187424999968697 0.130094999978272 0.108044999981954 0.0992249999834276 0.103634999982691 0.06394499998932 0.0749699999874786 0.0330749999944759 0.0463049999922662 0.0551249999907931 0.0551249999907931 0.0837899999860055 0.0793799999867421 0.105839999982323 0.0948149999841641 0.121274999979745 0.152144999974589 0.160964999973116 0.196244999967223
 0.19183499996796 0.147734999975326 0.167579999972011 0.11465999998085 0.154349999974221 0.0904049999849007 0.123479999979377 0.0859949999856372 0.088199999985269 0.0573299999904248 0.0661499999889517 0.0727649999878469 0.0837899999860055 0.0948149999841641 0.0793799999867421 0.0859949999856372 0.108044999981954 0.130094999978272 0.134504999977535 0.149939999974957 0.17860499997017
 0.246959999958753 0.207269999965382 0.14111999997643 0.154349999974221 0.152144999974589 0.143324999976062 0.0992249999834276 0.0904049999849007 0.0926099999845324 0.0617399999896883 0.0507149999915297 0.0418949999930028 0.103634999982691 0.116864999980481 0.101429999983059 0.103634999982691 0.145529999975694 0.110249999981586 0.185219999969065 0.20506499996575 0.213884999964277
 0.169784999971643 0.183014999969433 0.194039999967592 0.154349999974221 0.174194999970906 0.123479999979377 0.130094999978272 0.110249999981586 0.11465999998085 0.105839999982323 0.110249999981586 0.0859949999856372 0.0904049999849007 0.11465999998085 0.123479999979377 0.138914999976799 0.132299999977903 0.152144999974589 0.165374999972379 0.189629999968328 0.222704999962804
 0.244754999959121 0.227114999962068 0.187424999968697 0.169784999971643 0.167579999972011 0.138914999976799 0.147734999975326 0.130094999978272 0.101429999983059 0.125684999979008 0.11465999998085 0.112454999981218 0.101429999983059 0.112454999981218 0.136709999977167 0.12788999997864 0.156554999973852 0.196244999967223 0.17860499997017 0.174194999970906 0.25577999995728
 0.213884999964277 0.224909999962436 0.207269999965382 0.165374999972379 0.145529999975694 0.171989999971274 0.11465999998085 0.112454999981218 0.147734999975326 0.130094999978272 0.103634999982691 0.116864999980481 0.105839999982323 0.112454999981218 0.147734999975326 0.138914999976799 0.163169999972748 0.209474999965014 0.185219999969065 0.222704999962804 0.238139999960226
 0.220499999963172 0.202859999966119 0.238139999960226 0.19183499996796 0.20506499996575 0.198449999966855 0.160964999973116 0.147734999975326 0.147734999975326 0.152144999974589 0.158759999973484 0.130094999978272 0.152144999974589 0.202859999966119 0.189629999968328 0.196244999967223 0.183014999969433 0.17860499997017 0.198449999966855 0.209474999965014 0.25577999995728
 0.269009999955071 0.249164999958385 0.224909999962436 0.246959999958753 0.187424999968697 0.169784999971643 0.189629999968328 0.187424999968697 0.160964999973116 0.171989999971274 0.169784999971643 0.174194999970906 0.187424999968697 0.147734999975326 0.216089999963909 0.167579999972011 0.187424999968697 0.20506499996575 0.209474999965014 0.24254999995949 0.262394999956175
 0.231524999961331 0.218294999963541 0.233729999960963 0.24254999995949 0.218294999963541 0.269009999955071 0.171989999971274 0.189629999968328 0.169784999971643 0.163169999972748 0.180809999969801 0.183014999969433 0.17860499997017 0.158759999973484 0.216089999963909 0.176399999970538 0.218294999963541 0.251369999958017 0.257984999956912 0.194039999967592 0.264599999955807

