 0.229319999961699 0.209474999965014 0.183014999969433 0.136709999977167 0.125684999979008 0.119069999980113 0.0837899999860055 0.0904049999849007 0.0418949999930028 0.0330749999944759 0.0110249999981586 0.024254999995949 0.0617399999896883 0.0485099999918979 0.0992249999834276 0.0948149999841641 0.138914999976799 0.110249999981586 0.17860499997017 0.167579999972011 0.220499999963172
 0.180809999969801 0.196244999967223 0.145529999975694 0.116864999980481 0.12788999997864 0.112454999981218 0.101429999983059 0.0705599999882152 0.0551249999907931 0.0485099999918979 0.039689999993371 0.0573299999904248 0.0573299999904248 0.06394499998932 0.0904049999849007 0.0904049999849007 0.116864999980481 0.12788999997864 0.14111999997643 0.189629999968328 0.238139999960226
 0.174194999970906 0.196244999967223 0.167579999972011 0.143324999976062 0.123479999979377 0.116864999980481 0.0837899999860055 0.06394499998932 0.0661499999889517 0.0551249999907931 0.0485099999918979 0.0705599999882152 0.0815849999863738 0.0815849999863738 0.0815849999863738 0.103634999982691 0.119069999980113 0.12788999997864 0.156554999973852 0.167579999972011 0.20506499996575
 0.130094999978272 0.183014999969433 0.169784999971643 0.130094999978272 0.105839999982323 0.0992249999834276 0.11465999998085 0.116864999980481 0.0617399999896883 0.0529199999911614 0.0617399999896883 0.0617399999896883 0.0705599999882152 0.088199999985269 0.110249999981586 0.0970199999837959 0.108044999981954 0.160964999973116 0.167579999972011 0.176399999970538 0.17860499997017
 0.211679999964646 0.198449999966855 0.17860499997017 0.152144999974589 0.130094999978272 0.112454999981218 0.101429999983059 0.112454999981218 0.0815849999863738 0.0771749999871103 0.0749699999874786 0.0859949999856372 0.0837899999860055 0.11465999998085 0.11465999998085 0.125684999979008 0.149939999974957 0.163169999972748 0.147734999975326 0.229319999961699 0.17860499997017
 0.198449999966855 0.216089999963909 0.171989999971274 0.14111999997643 0.165374999972379 0.198449999966855 0.138914999976799 0.12788999997864 0.0815849999863738 0.105839999982323 0.105839999982323 0.0793799999867421 0.101429999983059 0.134504999977535 0.132299999977903 0.134504999977535 0.132299999977903 0.165374999972379 0.189629999968328 0.198449999966855 0.171989999971274
 0.220499999963172 0.209474999965014 0.209474999965014 0.152144999974589 0.143324999976062 0.145529999975694 0.171989999971274 0.138914999976799 0.149939999974957 0.116864999980481 0.103634999982691 0.125684999979008 0.12788999997864 0.158759999973484 0.116864999980481 0.158759999973484 0.152144999974589 0.171989999971274 0.202859999966119 0.202859999966119 0.17860499997017
 0.189629999968328 0.220499999963172 0.171989999971274 0.158759999973484 0.12788999997864 0.171989999971274 0.152144999974589 0.14111999997643 0.165374999972379 0.136709999977167 0.14111999997643 0.145529999975694 0.14111999997643 0.169784999971643 0.169784999971643 0.185219999969065 0.216089999963909 0.213884999964277 0.218294999963541 0.240344999959858 0.20506499996575
 0.213884999964277 0.185219999969065 0.209474999965014 0.240344999959858 0.194039999967592 0.211679999964646 0.189629999968328 0.156554999973852 0.123479999979377 0.156554999973852 0.171989999971274 0.171989999971274 0.160964999973116 0.180809999969801 0.163169999972748 0.185219999969065 0.213884999964277 0.189629999968328 0.235934999960594 0.231524999961331 0.200654999966487
 0.24254999995949 0.273419999954334 0.187424999968697 0.196244999967223 0.19183499996796 0.171989999971274 0.180809999969801 0.171989999971274 0.145529999975694 0.185219999969065 0.183014999969433 0.169784999971643 0.176399999970538 0.176399999970538 0.176399999970538 0.183014999969433 0.17860499997017 0.180809999969801 0.209474999965014 0.194039999967592 0.20506499996575
 0.231524999961331 0.229319999961699 0.231524999961331 0.200654999966487 0.235934999960594 0.196244999967223 0.235934999960594 0.194039999967592 0.233729999960963 0.218294999963541 0.187424999968697 0.207269999965382 0.183014999969433 0.216089999963909 0.167579999972011 0.194039999967592 0.19183499996796 0.20506499996575 0.211679999964646 0.202859999966119 0.216089999963909

