 0.105840000026442 0.0904050000225859 0.112455000028095 0.0837900000209333 0.098122500024514 0.0837900000209333 0.0628425000157 0.0628425000157 0.0518175000129456 0.0441000000110175 0.0220500000055087 0.0429975000107421 0.0507150000126702 0.0551250000137719 0.0595350000148737 0.080482500020107 0.0859950000214842 0.0738675000184544 0.102532500025616 0.119070000029747 0.126787500031675
 0.116865000029196 0.116865000029196 0.103635000025891 0.0915075000228614 0.0826875000206579 0.0837900000209333 0.0749700000187298 0.0859950000214842 0.0507150000126702 0.0507150000126702 0.0518175000129456 0.0518175000129456 0.0617400000154245 0.0760725000190052 0.0661500000165263 0.0926100000231368 0.0992250000247895 0.0937125000234123 0.100327500025065 0.120172500030023 0.130095000032502
 0.120172500030023 0.114660000028646 0.106942500026718 0.100327500025065 0.0859950000214842 0.0915075000228614 0.0848925000212088 0.0650475000162509 0.0749700000187298 0.052920000013221 0.0661500000165263 0.0628425000157 0.0694575000173526 0.0738675000184544 0.0793800000198316 0.0937125000234123 0.114660000028646 0.0926100000231368 0.104737500026167 0.115762500028921 0.126787500031675
 0.128992500032226 0.120172500030023 0.0959175000239631 0.109147500027268 0.0870975000217596 0.0870975000217596 0.080482500020107 0.0782775000195561 0.0937125000234123 0.0793800000198316 0.0694575000173526 0.0771750000192807 0.0826875000206579 0.0826875000206579 0.0771750000192807 0.0992250000247895 0.0904050000225859 0.0904050000225859 0.105840000026442 0.133402500033328 0.13781250003443
 0.133402500033328 0.109147500027268 0.100327500025065 0.100327500025065 0.0959175000239631 0.0915075000228614 0.0848925000212088 0.0893025000223105 0.0650475000162509 0.103635000025891 0.0915075000228614 0.0628425000157 0.0904050000225859 0.0926100000231368 0.080482500020107 0.117967500029472 0.100327500025065 0.103635000025891 0.0970200000242386 0.124582500031125 0.143325000035807
 0.13781250003443 0.116865000029196 0.121275000030298 0.1256850000314 0.123480000030849 0.0771750000192807 0.108045000026993 0.0694575000173526 0.098122500024514 0.0760725000190052 0.0760725000190052 0.0893025000223105 0.0893025000223105 0.0859950000214842 0.102532500025616 0.11355750002837 0.103635000025891 0.110250000027544 0.126787500031675 0.1256850000314 0.115762500028921
 0.120172500030023 0.117967500029472 0.154350000038561 0.11355750002837 0.106942500026718 0.109147500027268 0.11355750002837 0.098122500024514 0.0848925000212088 0.105840000026442 0.0882000000220351 0.11355750002837 0.103635000025891 0.126787500031675 0.105840000026442 0.109147500027268 0.115762500028921 0.112455000028095 0.116865000029196 0.146632500036633 0.127890000031951
 0.149940000037459 0.133402500033328 0.115762500028921 0.108045000026993 0.146632500036633 0.115762500028921 0.11355750002837 0.120172500030023 0.080482500020107 0.0915075000228614 0.106942500026718 0.0926100000231368 0.109147500027268 0.102532500025616 0.116865000029196 0.111352500027819 0.122377500030574 0.140017500034981 0.124582500031125 0.126787500031675 0.131197500032777
 0.154350000038561 0.138915000034705 0.130095000032502 0.134505000033603 0.116865000029196 0.120172500030023 0.117967500029472 0.128992500032226 0.114660000028646 0.11355750002837 0.0926100000231368 0.114660000028646 0.119070000029747 0.105840000026442 0.120172500030023 0.106942500026718 0.128992500032226 0.127890000031951 0.136710000034154 0.138915000034705 0.124582500031125
 0.145530000036358 0.145530000036358 0.149940000037459 0.140017500034981 0.132300000033053 0.134505000033603 0.127890000031951 0.10143000002534 0.124582500031125 0.131197500032777 0.115762500028921 0.112455000028095 0.114660000028646 0.112455000028095 0.11355750002837 0.142222500035531 0.132300000033053 0.127890000031951 0.148837500037184 0.155452500038836 0.160965000040214

