 0.128992500032226 0.123480000030849 0.102532500025616 0.0959175000239631 0.0915075000228614 0.10143000002534 0.0595350000148737 0.0716625000179035 0.035280000008814 0.0198450000049579 0.0165375000041316 0.0275625000068859 0.0297675000074368 0.0429975000107421 0.0727650000181789 0.0915075000228614 0.110250000027544 0.104737500026167 0.123480000030849 0.10143000002534 0.116865000029196
 0.1256850000314 0.1256850000314 0.115762500028921 0.104737500026167 0.108045000026993 0.080482500020107 0.0738675000184544 0.0606375000151491 0.0540225000134965 0.0330750000082631 0.0220500000055087 0.0286650000071614 0.0562275000140473 0.0595350000148737 0.0661500000165263 0.0926100000231368 0.0716625000179035 0.0826875000206579 0.10143000002534 0.124582500031125 0.153247500038286
 0.132300000033053 0.110250000027544 0.110250000027544 0.0970200000242386 0.105840000026442 0.0815850000203824 0.0882000000220351 0.0661500000165263 0.0617400000154245 0.0518175000129456 0.0407925000101912 0.0496125000123947 0.0584325000145982 0.0672525000168017 0.0716625000179035 0.0915075000228614 0.0893025000223105 0.0970200000242386 0.114660000028646 0.119070000029747 0.136710000034154
 0.135607500033879 0.10143000002534 0.104737500026167 0.0948150000236877 0.11355750002837 0.0870975000217596 0.0650475000162509 0.0738675000184544 0.0595350000148737 0.0639450000159754 0.0650475000162509 0.0606375000151491 0.0661500000165263 0.0650475000162509 0.0859950000214842 0.0937125000234123 0.102532500025616 0.110250000027544 0.114660000028646 0.114660000028646 0.130095000032502
 0.13781250003443 0.123480000030849 0.11355750002837 0.111352500027819 0.102532500025616 0.0672525000168017 0.102532500025616 0.0904050000225859 0.0848925000212088 0.0727650000181789 0.0915075000228614 0.0837900000209333 0.0639450000159754 0.0826875000206579 0.0815850000203824 0.0970200000242386 0.0870975000217596 0.115762500028921 0.130095000032502 0.1256850000314 0.103635000025891
 0.132300000033053 0.123480000030849 0.116865000029196 0.126787500031675 0.119070000029747 0.110250000027544 0.106942500026718 0.0782775000195561 0.0826875000206579 0.0870975000217596 0.0738675000184544 0.080482500020107 0.0760725000190052 0.0859950000214842 0.0904050000225859 0.0848925000212088 0.110250000027544 0.115762500028921 0.116865000029196 0.128992500032226 0.131197500032777
 0.124582500031125 0.117967500029472 0.108045000026993 0.108045000026993 0.128992500032226 0.117967500029472 0.098122500024514 0.0870975000217596 0.0848925000212088 0.0959175000239631 0.0915075000228614 0.0771750000192807 0.103635000025891 0.105840000026442 0.111352500027819 0.102532500025616 0.0970200000242386 0.112455000028095 0.120172500030023 0.112455000028095 0.128992500032226
 0.133402500033328 0.151042500037735 0.149940000037459 0.121275000030298 0.126787500031675 0.103635000025891 0.124582500031125 0.106942500026718 0.116865000029196 0.120172500030023 0.114660000028646 0.0959175000239631 0.11355750002837 0.108045000026993 0.0782775000195561 0.130095000032502 0.120172500030023 0.0959175000239631 0.115762500028921 0.141120000035256 0.136710000034154
 0.148837500037184 0.124582500031125 0.13781250003443 0.110250000027544 0.114660000028646 0.109147500027268 0.126787500031675 0.0793800000198316 0.122377500030574 0.0948150000236877 0.102532500025616 0.102532500025616 0.112455000028095 0.105840000026442 0.122377500030574 0.117967500029472 0.123480000030849 0.140017500034981 0.146632500036633 0.134505000033603 0.127890000031951
 0.162067500040489 0.147735000036908 0.140017500034981 0.134505000033603 0.144427500036082 0.106942500026718 0.110250000027544 0.115762500028921 0.11355750002837 0.117967500029472 0.116865000029196 0.10143000002534 0.128992500032226 0.105840000026442 0.122377500030574 0.116865000029196 0.13781250003443 0.133402500033328 0.141120000035256 0.162067500040489 0.145530000036358
 0.149940000037459 0.162067500040489 0.156555000039112 0.138915000034705 0.159862500039938 0.1256850000314 0.136710000034154 0.110250000027544 0.110250000027544 0.117967500029472 0.131197500032777 0.120172500030023 0.134505000033603 0.112455000028095 0.135607500033879 0.138915000034705 0.148837500037184 0.134505000033603 0.16427250004104 0.163170000040764 0.144427500036082

